sceneName,s1_start,s1_end,s1_url,cs2_path,cs2_time_min,cs2_time_max,num_matched_points
S1A_EW_GRDM_1SDH_20230502T142856_20230502T143000_048356_05D0E0_AAA7,2023-05-02 14:28:56,2023-05-02 14:30:00,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230502T142856_20230502T143000_048356_05D0E0_AAA7.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230502T152334_20230502T152728_E001.nc,2023-05-02 15:26:58.918488064,2023-05-02 15:28:04.370674944,73
S1A_EW_GRDM_1SDH_20230502T125011_20230502T125115_048355_05D0D6_5EA2,2023-05-02 12:50:11,2023-05-02 12:51:15,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230502T125011_20230502T125115_048355_05D0D6_5EA2.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230502T134651_20230502T134903_E001.nc,2023-05-02 13:47:45.250445056,2023-05-02 13:48:59.714818944,83
S1A_EW_GRDM_1SDH_20230501T152631_20230501T152735_048342_05D067_5150,2023-05-01 15:26:31,2023-05-01 15:27:35,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230501T152631_20230501T152735_048342_05D067_5150.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230501T161353_20230501T161741_E001.nc,2023-05-01 16:17:43.298962048,2023-05-01 16:18:17.845168000,39
S1A_EW_GRDM_1SDH_20230501T134746_20230501T134851_048341_05D05C_4678,2023-05-01 13:47:46,2023-05-01 13:48:51,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230501T134746_20230501T134851_048341_05D05C_4678.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230501T143457_20230501T143918_E001.nc,2023-05-01 14:38:29.823870976,2023-05-01 14:39:30.715819008,68
S1A_EW_GRDM_1SDH_20230501T120920_20230501T121024_048340_05D053_1BD5,2023-05-01 12:09:20,2023-05-01 12:10:24,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230501T120920_20230501T121024_048340_05D053_1BD5.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230501T125751_20230501T130035_E001.nc,2023-05-01 12:59:13.734408064,2023-05-01 12:59:51.846842112,43
S1A_EW_GRDM_1SDH_20230430T144522_20230430T144626_048327_05CFF1_75D0,2023-04-30 14:45:22,2023-04-30 14:46:26,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230430T144522_20230430T144626_048327_05CFF1_75D0.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230430T152528_20230430T152923_E001.nc,2023-04-30 15:29:13.552768000,2023-04-30 15:29:59.017218944,51
S1A_EW_GRDM_1SDH_20230430T130640_20230430T130744_048326_05CFE9_E398,2023-04-30 13:06:40,2023-04-30 13:07:44,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230430T130640_20230430T130744_048326_05CFE9_E398.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230430T134845_20230430T135058_E001.nc,2023-04-30 13:49:59.629645952,2023-04-30 13:50:43.215324032,49
S1A_EW_GRDM_1SDH_20230429T154300_20230429T154404_048313_05CF7B_7C26,2023-04-29 15:43:00,2023-04-29 15:44:04,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230429T154300_20230429T154404_048313_05CF7B_7C26.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230429T161549_20230429T161937_E001.nc,2023-04-29 16:19:57.972493952,2023-04-29 16:20:13.430820992,18
S1A_EW_GRDM_1SDH_20230429T140415_20230429T140519_048312_05CF6F_C9CC,2023-04-29 14:04:15,2023-04-29 14:05:19,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230429T140415_20230429T140519_048312_05CF6F_C9CC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230429T143701_20230429T144114_E001.nc,2023-04-29 14:40:43.112262016,2023-04-29 14:41:14.015185920,35
S1A_EW_GRDM_1SDH_20230429T122549_20230429T122643_048311_05CF66_60DE,2023-04-29 12:25:49,2023-04-29 12:26:43,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230429T122549_20230429T122643_048311_05CF66_60DE.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230429T125824_20230429T130229_E001.nc,2023-04-29 13:01:33.416353920,2023-04-29 13:01:36.139623936,4
S1A_IW_GRDH_1SDH_20230429T122526_20230429T122543_048311_05CF65_2169,2023-04-29 12:25:26,2023-04-29 12:25:43,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230429T122526_20230429T122543_048311_05CF65_2169.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230429T125824_20230429T130229_E001.nc,2023-04-29 13:02:02.483942016,2023-04-29 13:02:09.755478016,9
S1A_IW_GRDH_1SDH_20230429T122457_20230429T122526_048311_05CF65_3FDD,2023-04-29 12:24:57,2023-04-29 12:25:26,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230429T122457_20230429T122526_048311_05CF65_3FDD.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230429T125824_20230429T130229_E001.nc,2023-04-29 13:02:10.665074048,2023-04-29 13:02:51.567132928,46
S1A_EW_GRDM_1SDH_20230428T150150_20230428T150255_048298_05CEF4_3CBD,2023-04-28 15:01:50,2023-04-28 15:02:55,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230428T150150_20230428T150255_048298_05CEF4_3CBD.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230428T152722_20230428T153118_E001.nc,2023-04-28 15:31:27.545568000,2023-04-28 15:31:44.823997056,20
S1A_EW_GRDM_1SDH_20230428T132306_20230428T132410_048297_05CEED_164E,2023-04-28 13:23:06,2023-04-28 13:24:10,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230428T132306_20230428T132410_048297_05CEED_164E.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230428T135040_20230428T135254_E001.nc,2023-04-28 13:52:13.957880064,2023-04-28 13:52:30.291704960,19
S1A_EW_GRDM_1SDH_20230427T142245_20230427T142345_048283_05CE6A_EBD4,2023-04-27 14:22:45,2023-04-27 14:23:45,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230427T142245_20230427T142345_048283_05CE6A_EBD4.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T161744_20230427T162133_E001.nc,2023-04-27 16:19:57.439728000,2023-04-27 16:20:29.221350016,36
S1A_EW_GRDM_1SDH_20230427T142145_20230427T142245_048283_05CE6A_4627,2023-04-27 14:21:45,2023-04-27 14:22:45,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230427T142145_20230427T142245_048283_05CE6A_4627.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T161744_20230427T162133_E001.nc,2023-04-27 16:20:30.129747072,2023-04-27 16:21:37.373956992,75
S1A_EW_GRDM_1SDH_20230427T142041_20230427T142145_048283_05CE6A_9DE3,2023-04-27 14:20:41,2023-04-27 14:21:45,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230427T142041_20230427T142145_048283_05CE6A_9DE3.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T143912_20230427T144311_E001.nc,2023-04-27 14:42:55.906231040,2023-04-27 14:43:01.363113088,7
S1A_EW_GRDM_1SDH_20230427T142041_20230427T142145_048283_05CE6A_9DE3,2023-04-27 14:20:41,2023-04-27 14:21:45,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230427T142041_20230427T142145_048283_05CE6A_9DE3.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T161744_20230427T162133_E001.nc,2023-04-27 16:21:38.283056000,2023-04-27 16:21:44.647083008,8
S1A_IW_GRDH_1SDH_20230427T124330_20230427T124355_048282_05CE5F_FB28,2023-04-27 12:43:30,2023-04-27 12:43:55,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230427T124330_20230427T124355_048282_05CE5F_FB28.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T143912_20230427T144311_E001.nc,2023-04-27 14:41:29.619267968,2023-04-27 14:41:50.489079040,24
S1A_IW_GRDH_1SDH_20230427T124305_20230427T124330_048282_05CE5F_509F,2023-04-27 12:43:05,2023-04-27 12:43:30,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230427T124305_20230427T124330_048282_05CE5F_509F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T143912_20230427T144311_E001.nc,2023-04-27 14:41:51.397979008,2023-04-27 14:42:18.651906944,31
S1A_IW_GRDH_1SDH_20230427T124240_20230427T124305_048282_05CE5F_8FD7,2023-04-27 12:42:40,2023-04-27 12:43:05,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230427T124240_20230427T124305_048282_05CE5F_8FD7.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T143912_20230427T144311_E001.nc,2023-04-27 14:42:19.560276992,2023-04-27 14:42:47.722700032,32
S1A_IW_GRDH_1SDH_20230427T124121_20230427T124150_048282_05CE5F_3257,2023-04-27 12:41:21,2023-04-27 12:41:50,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230427T124121_20230427T124150_048282_05CE5F_3257.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230427T125910_20230427T130423_E001.nc,2023-04-27 13:04:10.101915008,2023-04-27 13:04:41.006398976,35
S1A_EW_GRDM_1SDH_20230426T152020_20230426T152120_048269_05CDF5_EEAE,2023-04-26 15:20:20,2023-04-26 15:21:20,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230426T152020_20230426T152120_048269_05CDF5_EEAE.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230426T170014_20230426T171135_E001.nc,2023-04-26 17:10:55.003606016,2023-04-26 17:11:01.356999040,8
S1A_EW_GRDM_1SDH_20230426T151920_20230426T152020_048269_05CDF5_BEA4,2023-04-26 15:19:20,2023-04-26 15:20:20,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230426T151920_20230426T152020_048269_05CDF5_BEA4.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230426T170014_20230426T171135_E001.nc,2023-04-26 17:11:02.264578048,2023-04-26 17:12:08.584268032,74
S1A_EW_GRDM_1SDH_20230426T151816_20230426T151920_048269_05CDF5_8F8A,2023-04-26 15:18:16,2023-04-26 15:19:20,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230426T151816_20230426T151920_048269_05CDF5_8F8A.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230426T170014_20230426T171135_E001.nc,2023-04-26 17:12:09.493188992,2023-04-26 17:12:12.220022016,4
S1A_EW_GRDM_1SDH_20230426T120117_20230426T120221_048267_05CDE1_CE52,2023-04-26 12:01:17,2023-04-26 12:02:21,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230426T120117_20230426T120221_048267_05CDE1_CE52.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230426T135234_20230426T135449_E001.nc,2023-04-26 13:53:11.280500992,2023-04-26 13:54:20.350548992,77
S1A_EW_GRDM_1SDH_20230425T143814_20230425T143914_048254_05CD70_C089,2023-04-25 14:38:14,2023-04-25 14:39:14,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230425T143814_20230425T143914_048254_05CD70_C089.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230425T161940_20230425T162329_E001.nc,2023-04-25 16:22:34.559435008,2023-04-25 16:23:21.808385024,53
S1A_EW_GRDM_1SDH_20230425T143710_20230425T143814_048254_05CD70_7F48,2023-04-25 14:37:10,2023-04-25 14:38:14,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230425T143710_20230425T143814_048254_05CD70_7F48.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230425T161940_20230425T162329_E001.nc,2023-04-25 16:23:22.717380992,2023-04-25 16:24:06.359332992,49
S1A_IW_GRDH_1SDH_20230425T125921_20230425T125946_048253_05CD65_3C46,2023-04-25 12:59:21,2023-04-25 12:59:46,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230425T125921_20230425T125946_048253_05CD65_3C46.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230425T144104_20230425T144507_E001.nc,2023-04-25 14:44:00.422732928,2023-04-25 14:44:18.588196992,21
S1A_IW_GRDH_1SDH_20230425T125856_20230425T125921_048253_05CD65_66A1,2023-04-25 12:58:56,2023-04-25 12:59:21,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230425T125856_20230425T125921_048253_05CD65_66A1.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230425T144104_20230425T144507_E001.nc,2023-04-25 14:44:20.404376064,2023-04-25 14:44:48.572898048,32
S1A_IW_GRDH_1SDH_20230425T125831_20230425T125856_048253_05CD65_40A1,2023-04-25 12:58:31,2023-04-25 12:58:56,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230425T125831_20230425T125856_048253_05CD65_40A1.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230425T144104_20230425T144507_E001.nc,2023-04-25 14:44:49.481552000,2023-04-25 14:45:09.481886080,23
S1A_EW_GRDM_1SDH_20230424T153549_20230424T153649_048240_05CCF6_7114,2023-04-24 15:35:49,2023-04-24 15:36:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230424T153549_20230424T153649_048240_05CCF6_7114.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T170208_20230424T171333_E001.nc,2023-04-24 17:13:24.890007040,2023-04-24 17:13:53.052812032,32
S1A_EW_GRDM_1SDH_20230424T153445_20230424T153549_048240_05CCF6_8403,2023-04-24 15:34:45,2023-04-24 15:35:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230424T153445_20230424T153549_048240_05CCF6_8403.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T170208_20230424T171333_E001.nc,2023-04-24 17:13:53.961541120,2023-04-24 17:14:09.411401088,18
S1A_IW_GRDH_1SDH_20230424T135646_20230424T135711_048239_05CCEC_50A5,2023-04-24 13:56:46,2023-04-24 13:57:11,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230424T135646_20230424T135711_048239_05CCEC_50A5.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T153108_20230424T153510_E001.nc,2023-04-24 15:34:49.465630080,2023-04-24 15:35:03.100182016,16
S1A_IW_GRDH_1SDH_20230424T135621_20230424T135646_048239_05CCEC_D95F,2023-04-24 13:56:21,2023-04-24 13:56:46,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230424T135621_20230424T135646_048239_05CCEC_D95F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T153108_20230424T153510_E001.nc,2023-04-24 15:35:04.009245952,2023-04-24 15:35:33.105528960,33
S1A_IW_GRDH_1SDH_20230424T135556_20230424T135621_048239_05CCEC_0B6D,2023-04-24 13:55:56,2023-04-24 13:56:21,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230424T135556_20230424T135621_048239_05CCEC_0B6D.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T153108_20230424T153510_E001.nc,2023-04-24 15:35:34.014923008,2023-04-24 15:35:45.837630976,14
S1A_EW_GRDM_1SDH_20230424T121835_20230424T121935_048238_05CCE4_FA61,2023-04-24 12:18:35,2023-04-24 12:19:35,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230424T121835_20230424T121935_048238_05CCE4_FA61.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T135429_20230424T135644_E001.nc,2023-04-24 13:55:05.629152000,2023-04-24 13:55:06.537806976,2
S1A_EW_GRDM_1SDH_20230424T121731_20230424T121835_048238_05CCE4_C830,2023-04-24 12:17:31,2023-04-24 12:18:35,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230424T121731_20230424T121835_048238_05CCE4_C830.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230424T135429_20230424T135644_E001.nc,2023-04-24 13:55:07.446477952,2023-04-24 13:56:23.746662016,85
S1A_IW_GRDH_1SDH_20230423T145409_20230423T145438_048225_05CC82_E6AC,2023-04-23 14:54:09,2023-04-23 14:54:38,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230423T145409_20230423T145438_048225_05CC82_E6AC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230423T162135_20230423T162525_E001.nc,2023-04-23 16:25:36.069230976,2023-04-23 16:25:48.797265024,15
S1A_IW_GRDH_1SDH_20230423T131527_20230423T131556_048224_05CC79_7BAA,2023-04-23 13:15:27,2023-04-23 13:15:56,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230423T131527_20230423T131556_048224_05CC79_7BAA.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230423T144239_20230423T144702_E001.nc,2023-04-23 14:46:21.903692032,2023-04-23 14:46:30.992542976,11
S1A_IW_GRDH_1SDH_20230423T113633_20230423T113658_048223_05CC6F_F7C7,2023-04-23 11:36:33,2023-04-23 11:36:58,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230423T113633_20230423T113658_048223_05CC6F_F7C7.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230423T130645_20230423T130810_E001.nc,2023-04-23 13:07:21.639523968,2023-04-23 13:07:27.084280064,7
S1A_IW_GRDH_1SDH_20230423T113608_20230423T113633_048223_05CC6F_CA5D,2023-04-23 11:36:08,2023-04-23 11:36:33,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230423T113608_20230423T113633_048223_05CC6F_CA5D.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230423T130645_20230423T130810_E001.nc,2023-04-23 13:07:27.991917056,2023-04-23 13:07:58.883043072,35
S1A_IW_GRDH_1SDH_20230423T113543_20230423T113608_048223_05CC6F_0D79,2023-04-23 11:35:43,2023-04-23 11:36:08,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230423T113543_20230423T113608_048223_05CC6F_0D79.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230423T130645_20230423T130810_E001.nc,2023-04-23 13:07:59.792557952,2023-04-23 13:08:09.789934080,12
S1A_EW_GRDM_1SDH_20230422T155111_20230422T155215_048211_05CBFF_7A37,2023-04-22 15:51:11,2023-04-22 15:52:15,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230422T155111_20230422T155215_048211_05CBFF_7A37.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230422T170735_20230422T171530_E001.nc,2023-04-22 17:15:47.470633984,2023-04-22 17:16:06.553204096,22
S1A_IW_GRDH_1SDH_20230422T141243_20230422T141312_048210_05CBF5_0CAF,2023-04-22 14:12:43,2023-04-22 14:13:12,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230422T141243_20230422T141312_048210_05CBF5_0CAF.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230422T153257_20230422T153706_E001.nc,2023-04-22 15:37:07.499900032,2023-04-22 15:37:24.774088064,20
S1A_EW_GRDM_1SDH_20230422T123353_20230422T123457_048209_05CBEF_252A,2023-04-22 12:33:53,2023-04-22 12:34:57,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230422T123353_20230422T123457_048209_05CBEF_252A.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230422T135623_20230422T135838_E001.nc,2023-04-22 13:57:16.566642048,2023-04-22 13:58:14.694080896,65
S1A_EW_GRDM_1SDH_20230421T151004_20230421T151109_048196_05CB76_4595,2023-04-21 15:10:04,2023-04-21 15:11:09,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230421T151004_20230421T151109_048196_05CB76_4595.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230421T162330_20230421T162721_E001.nc,2023-04-21 16:27:16.839944064,2023-04-21 16:27:57.744253056,46
S1A_EW_GRDM_1SDH_20230420T142855_20230420T142959_048181_05CAFB_C436,2023-04-20 14:28:55,2023-04-20 14:29:59,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230420T142855_20230420T142959_048181_05CAFB_C436.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230420T153446_20230420T153904_E001.nc,2023-04-20 15:38:46.387835008,2023-04-20 15:39:27.285721984,46
S1A_EW_GRDM_1SDH_20230420T125010_20230420T125114_048180_05CAF1_5E1A,2023-04-20 12:50:10,2023-04-20 12:51:14,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230420T125010_20230420T125114_048180_05CAF1_5E1A.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230420T135818_20230420T140033_E001.nc,2023-04-20 13:59:32.896834944,2023-04-20 14:00:12.862012032,45
S1A_EW_GRDM_1SDH_20230419T152630_20230419T152734_048167_05CA87_6724,2023-04-19 15:26:30,2023-04-19 15:27:34,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230419T152630_20230419T152734_048167_05CA87_6724.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230419T162525_20230419T162916_E001.nc,2023-04-19 16:29:30.836797952,2023-04-19 16:29:52.649592064,25
S1A_EW_GRDM_1SDH_20230419T134745_20230419T134849_048166_05CA7C_E4AC,2023-04-19 13:47:45,2023-04-19 13:48:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230419T134745_20230419T134849_048166_05CA7C_E4AC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230419T144624_20230419T144952_E001.nc,2023-04-19 14:50:17.196323072,2023-04-19 14:50:28.993385984,14
S1A_EW_GRDM_1SDH_20230419T134745_20230419T134849_048166_05CA7C_E4AC,2023-04-19 13:47:45,2023-04-19 13:48:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230419T134745_20230419T134849_048166_05CA7C_E4AC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230419T144953_20230419T145054_E001.nc,2023-04-19 14:50:29.508182016,2023-04-19 14:50:44.045542912,17
S1A_EW_GRDM_1SDH_20230418T130639_20230418T130743_048151_05CA0B_F142,2023-04-18 13:06:39,2023-04-18 13:07:43,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230418T130639_20230418T130743_048151_05CA0B_F142.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230418T140012_20230418T140220_E001.nc,2023-04-18 14:01:47.394022912,2023-04-18 14:01:56.481574016,11
S1A_IW_GRDH_1SDH_20230417T122456_20230417T122525_048136_05C985_63D4,2023-04-17 12:24:56,2023-04-17 12:25:25,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230417T122456_20230417T122525_048136_05C985_63D4.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230417T131246_20230417T131349_E001.nc,2023-04-17 13:13:42.686521088,2023-04-17 13:14:04.498068992,25
S1A_IW_GRDH_1SDH_20230415T124121_20230415T124150_048107_05C883_D428,2023-04-15 12:41:21,2023-04-15 12:41:50,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230415T124121_20230415T124150_048107_05C883_D428.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230415T131439_20230415T131542_E001.nc,2023-04-15 13:15:48.029538944,2023-04-15 13:15:54.390030080,8
S1A_EW_GRDM_1SDH_20230413T143709_20230413T143814_048079_05C790_ADAA,2023-04-13 14:37:09,2023-04-13 14:38:14,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230413T143709_20230413T143814_048079_05C790_ADAA.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230413T163111_20230413T163503_E001.nc,2023-04-13 16:34:37.050508032,2023-04-13 16:35:39.678706944,70
S1A_IW_GRDH_1SDH_20230413T125856_20230413T125921_048078_05C785_CD97,2023-04-13 12:58:56,2023-04-13 12:59:21,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230413T125856_20230413T125921_048078_05C785_CD97.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230413T145428_20230413T145639_E001.nc,2023-04-13 14:55:56.766483968,2023-04-13 14:56:04.015233024,9
S1A_IW_GRDH_1SDH_20230413T125831_20230413T125856_048078_05C785_4328,2023-04-13 12:58:31,2023-04-13 12:58:56,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230413T125831_20230413T125856_048078_05C785_4328.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230413T145428_20230413T145639_E001.nc,2023-04-13 14:56:04.921319040,2023-04-13 14:56:34.845854080,34
S1A_IW_GRDH_1SDH_20230413T125801_20230413T125831_048078_05C785_24CE,2023-04-13 12:58:01,2023-04-13 12:58:31,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230413T125801_20230413T125831_048078_05C785_24CE.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230413T145428_20230413T145639_E001.nc,2023-04-13 14:56:35.752434048,2023-04-13 14:56:56.604046976,24
S1A_EW_GRDM_1SDH_20230412T153445_20230412T153549_048065_05C71E_CE44,2023-04-12 15:34:45,2023-04-12 15:35:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230412T153445_20230412T153549_048065_05C71E_CE44.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230412T172403_20230412T172513_E001.nc,2023-04-12 17:25:21.244718976,2023-04-12 17:25:50.279945984,33
